frame,fps,mean,std,meandiff,stddiff,spacial0,spacial1,spacial2,spacial3,spacial4,spacial5,spacial6,spacial7,spacial8,spacial9,central0,central1,central2,central3,central4,central5,central6,hu0,hu1,hu2,hu3,hu4,hu5,red0,red1,red2,red3,red4,red5,red6,red7,green0,green1,green2,green3,green4,green5,green6,green7,blue0,blue1,blue2,blue3,blue4,blue5,blue6,blue7,nsift,nsurf
1202,29,53.43447,62.18409,8.587512,14.59792,18466954,6647988292,4419895931,2663004875260,1590437043306,1264916572869,1.15279927757422e+15,636705999351050,454984108635120,401936003419115,269770542702.012,-697932237.147949,207055052183.436,-97299256280.5,-157271208485.555,-43883045571.2344,76380074881.75,0.001398,0,0,0,0,0,188460,8186,13885,20489,30142,36963,34944,12531,189926,6469,11128,18649,39187,44311,32588,3342,285897,47172,10495,1958,78,0,0,0,,
1203,29,54.10569,62.48717,8.68502,14.76431,18698927,6732039564,4473759578,2705173702068,1609773161890,1283526798834,1.1764864668962e+15,646400694540756,461649539145354,409167025793630,281486145489.951,-882170307.400635,213169940296.249,-120518420475,-182884771426.953,-27216717719.6406,77646804806.3125,0.001415,0,0,0,0,0,187203,7635,13734,19974,31930,37543,35695,11886,188595,6573,10664,17783,38855,46970,32638,3522,285616,47009,11146,1704,125,0,0,0,,
1204,29,54.72281,62.60002,8.636843,14.666,18912204,6809978580,4524459789,2746651862004,1628174827627,1301712378135,1.20095889392348e+15,656180714455177,468219996738685,416426091587955,294488789944.349,-1009917269.01123,219303559877.862,-147283342092.5,-187040148146.672,-22348377330.8281,80879352551.5,0.001436,0,0,0,0,0,185522,7606,13142,20497,33435,37320,36766,11312,186913,6716,10533,17880,38489,48805,32681,3583,285659,46291,11622,1851,176,1,0,0,,
1205,29,55.12356,62.69894,8.697321,14.80984,19050704,6859917743,4556967581,2775811522265,1639809813224,1314086415477,1.21949077993834e+15,662986013764774,472645339586200,421613043155051,305641840308.563,-1096620636.80054,224050397160.564,-159395691987.5,-204053289987.281,-15943061665.9062,94238038824.375,0.001459,0,0,0,0,0,184343,7279,12522,21177,34183,38805,37343,9948,185656,6777,10555,19152,37925,48722,33113,3700,284985,46223,12245,1892,254,1,0,0,,
1206,29,55.31148,62.54234,9.052928,15.28026,19115648,6884159177,4573297249,2796122499491,1645802803514,1322724775973,1.23505926236872e+15,667884336168716,475760484615580,425913627103171,316915539084.88,-1188510923.89941,228592485625.795,-177251629512.75,-214152463306.438,-26529127424.9844,81536532634.0625,0.001493,0,0,0,0,0,183312,7252,12533,22079,33911,39815,38028,8670,184402,7061,10467,20495,38159,48993,32654,3369,285081,45320,12617,2096,457,29,0,0,,
1207,29,55.3198,62.50904,9.543027,16.21966,19118522,6886633240,4573231383,2808866414396,1645979493720,1326114473113,1.24800239934738e+15,670697809823686,477026758218360,428373104027829,328250110359.898,-1332325487.5188,232178169749.377,-248331445268.25,-235098221861.547,-12102061806.4375,84907347061.0625,0.001533,0,0,0,0,0,183078,7304,12840,22727,33234,40982,36209,9226,183671,7457,10748,22054,37693,48384,31229,4364,285447,43294,13210,2853,728,68,0,0,,
1208,29,55.12816,61.94373,9.858015,16.82205,19052292,6863351272,4556819855,2811257853140,1640089119265,1324388042413,1.25657708644328e+15,671077168092795,476396217630061,429028015434065,338820905246.066,-1448568068.84448,234513543800.328,-255631860109.75,-259988597710.406,-5184786088.96875,89089203896.25,0.001579,0,0,0,0,0,182107,7349,13531,23453,32732,42138,35127,9163,182558,7744,10919,24081,39401,47602,28903,4392,286756,42099,13094,2850,743,58,0,0,,
1209,29,54.47471,61.07128,10.02699,16.98312,18826459,6782904055,4502340620,2789293746011,1620602063365,1311105453794,1.25361446489601e+15,665688315275571,471646609382545,425739249497702,345510376056.223,-1526901428.07202,234372380489.988,-293097965216,-269998074867.234,4372335883.75,88737126119.375,0.001636,0,0,0,0,0,181544,7007,13045,22806,34680,45858,32818,7842,181750,8345,10870,25644,44351,46352,24326,3962,287812,42175,12250,2600,704,59,0,0,,
1210,29,53.50446,60.00361,10.31208,17.17277,18491140,6662831355,4421242034,2751456253893,1591394931403,1289519163430,1.24382039312138e+15,656362888146533,463862825581337,419547883406990,350667461791.965,-1691814583.41162,232397692108.683,-308704357777.5,-292650339331.344,25070230669.3125,90282690310,0.001705,0,0,0,0,0,180779,7555,13689,23005,37526,45316,29703,8027,180868,8961,12298,29008,46347,42044,21786,4288,292600,38132,11310,2630,822,106,0,0,,
1211,29,52.6682,58.96061,10.33385,17.088,18202131,6559416502,4352365397,2719777298484,1566732019247,1271593544703,1.2363274369719e+15,648819205845623,457427456664397,414568628561273,355991165601.542,-1709467511.64282,230886577535.092,-359671030283.75,-282725277545.875,6771884598.79688,98188566917.9375,0.001771,0,0,0,0,0,179742,7962,13022,22596,42744,46593,26668,6273,180116,9530,13269,32187,47699,40284,19097,3418,294719,37504,9915,2358,969,131,4,0,,
1212,29,51.63308,57.95955,10.35422,17.15431,17844392,6430192624,4266264326,2675408142472,1535671560846,1247650761050,1.22196829628507e+15,638137861304356,448805221071596,407258912846102,358300494212.312,-1668652318.98364,227665810074.913,-335724722318.75,-300187134118.156,14536731678.9375,107300131062.375,0.00184,0,0,0,0,0,178851,8870,13496,23902,46008,45485,23420,5568,179787,10208,15881,33948,47746,38717,16027,3286,296899,35900,8892,2412,1191,286,20,0,,
1213,29,50.74193,57.14807,10.55325,17.64872,17536411,6319511800,4192525522,2638671390270,1509150062483,1227224634584,1.21094867341007e+15,629316291027759,441467025431255,401038327944538,361339421354.625,-1690126429.09595,224894667943.655,-364887913571.75,-307159292484.344,26142052923.3594,105441965102.125,0.001906,0,0,0,0,0,178278,9985,14855,25617,49140,41853,20255,5617,179695,11459,17387,35775,47205,36378,14308,3393,298963,32952,8884,2653,1445,578,123,2,,
1214,29,49.88073,56.42759,10.43163,17.48509,17238782,6211687181,4121946962,2601650149921,1483597834787,1208087583984,1.19899311236342e+15,620561314681889,434528910039015,395369777806514,363379625089.273,-1672128289.1206,222493198165.963,-339764154085.75,-311462521087.125,15769219910.5625,105003814680.938,0.001971,0,0,0,0,0,177786,11729,15407,27984,54154,38200,16400,3940,180404,11921,17357,38122,47978,34008,12460,3350,297970,32572,9937,2912,1420,660,128,1,,
1215,29,49.20094,55.95401,10.03707,17.06295,17003846,6126881319,4066548932,2574605694369,1463731923224,1193132307964,1.19178472075977e+15,614316893328702,429173109724774,390960980032814,366947809375.736,-1540267800.91284,220598199130.602,-345276726959.5,-302055862324.266,-3495379647.32812,103661351084.938,0.002032,0,0,0,0,0,177908,12427,16018,32675,54107,37074,13216,2175,181387,12036,18240,38240,48743,32048,11230,3676,297203,31924,10739,3501,1506,661,66,0,,
1216,29,48.33481,55.35242,10.12782,17.19925,16704510,6019873030,3993824233,2538139624700,1437643963601,1173259564585,1.18006264517751e+15,605354814594865,422041575642309,385049921995885,368733201086.175,-1626915149.53711,218389771690.863,-380982206612.25,-307721726331.562,7143998622.8125,111171594034.562,0.002104,0,0,0,0,0,177840,13164,17844,37098,52605,35693,10300,1056,181826,12968,21315,37258,46591,31193,10397,4052,298922,29480,11296,3485,1662,670,85,0,,
1217,29,47.4537,54.44785,9.89114,17.16889,16400000,5911581467,3919335051,2499839458413,1410836415248,1152168577633,1.16663621235639e+15,595694977010564,414442796464636,378469593514203,368937297377.764,-1936051243.16455,215510818974.636,-437592043399,-330520668363.938,54848696388.5,112709103724.688,0.002173,0,0,0,0,0,177061,13611,19331,39402,54922,34477,6466,330,181998,13942,22677,37757,47049,29241,9004,3932,300599,28947,11351,2972,1119,568,44,0,,
1218,29,46.22887,53.35475,9.630041,16.84101,15976698,5758969318,3818626484,2443915943016,1374610191103,1123501010450,1.14582167102024e+15,582470094887355,404132454251291,369407127166454,368034706125.537,-1854004330.76343,210802515159.784,-437593107583.75,-319154590736.219,40923708137.4844,107860955685.25,0.002268,0,0,0,0,0,177480,14362,22975,42758,52983,30099,4809,134,182051,15666,24599,38547,45457,26464,9005,3811,304148,27263,10210,2438,946,534,61,0,,
1219,29,45.29039,52.31872,9.550781,16.5824,15652360,5642772243,3741706632,2405544292723,1347087185737,1102210569538,1.13443865213289e+15,573412533767451,396504831824245,362911992522318,371290123615.514,-1821114640.61792,207753214867.344,-479645910330.25,-321316167038.016,21805988308.3281,100776726249,0.002363,0,0,0,0,0,176870,16191,26299,44210,52706,25625,3635,64,181525,17876,26504,39392,43825,23952,8953,3573,306363,26051,9827,2007,867,449,36,0,,
1220,29,44.17825,51.36844,9.597943,16.46873,15268003,5506157994,3648729856,2359250814560,1313778546730,1075257802782,1.11972512853788e+15,561964750240618,386845678946236,354233018793796,373544114417.872,-2076779245.56274,203288524149.701,-525735695499,-348391536203.375,63980414753.2969,105824634741.688,0.002474,1e-06,0,0,0,0,176689,18262,29752,47123,49268,20656,3800,50,181916,20275,28460,39455,40151,22894,9550,2899,308674,23971,9892,2083,740,225,15,0,,
1221,29,43.18596,50.35542,9.297057,16.24461,14925068,5381843842,3567096721,2316651294328,1284320737899,1051372170751,1.10600788114429e+15,551940146536225,378233348337115,346427936316061,376007329444.669,-1941912410.6831,198834747338.996,-525165370325.125,-339889775806.391,46336792430.0625,106447305482.5,0.002581,1e-06,0,0,0,0,175987,20277,31834,49496,46135,18315,3521,35,181677,23093,30271,39852,37869,21060,9603,2175,309238,24452,9371,1894,580,65,0,0,,
1222,29,41.86932,49.3113,9.430836,16.47197,14470037,5217985012,3458055921,2257537020468,1245126399865,1019169684485,1.08464218378314e+15,537838328049339,366665069527975,335809315786641,375899289655.243,-1869994576.55225,192761932192.234,-542882137707.875,-320216615068.094,39949862273.4141,115022547545.188,0.002716,1e-06,0,0,0,0,177187,23401,35740,49808,39686,15629,4001,148,182224,26119,33176,38450,34396,19305,9759,2171,311927,22291,8868,1938,551,25,0,0,,
1223,29,40.8836,48.44398,9.789091,16.97669,14129373,5094978827,3376149569,2212969562679,1215454383816,994451350619,1.06841253655152e+15,527028022318932,357707866815954,327442905364379,375746548778.928,-1967689395.61206,187735729744.748,-557366595548.875,-331936515144.5,54193968934.1875,106065653864.562,0.002823,1e-06,0,0,0,0,175442,28241,35998,51141,36167,13865,4596,150,181787,30938,33941,37408,32913,16873,9862,1878,312723,22363,8718,1490,303,3,0,0,,
1224,29,39.59458,47.61699,10.28117,17.67244,13683887,4935052069,3269526343,2151388385971,1177168388234,962472674781,1.04331230423295e+15,512290494261556,346235730075318,316695059784427,371576924232.009,-1976305351.3938,181276329943.385,-595515442585.25,-320773452777.812,67305839020.9375,103345979813.812,0.002953,1e-06,0,0,0,0,177021,33127,37484,48677,30694,12560,5599,438,183401,34050,35400,35730,29772,14752,9918,2577,315448,20763,7707,1415,264,3,0,0,,
1225,29,38.69694,47.06171,10.90408,18.62864,13373661,4825556106,3193595455,2110652802228,1150184392131,938425508631,1.02749080403981e+15,502111941591677,337684507483085,308166872444965,369469761013.341,-2145852217.88086,175803222168.328,-714385243652.125,-357900864567.234,101629061071.328,110598115723.125,0.003049,1e-06,0,0,0,0,177557,37402,38637,45589,27662,12073,6176,504,185015,36235,36131,34500,27178,13742,9953,2846,316837,20445,6855,1277,185,1,0,0,,
1226,29,37.65172,46.30258,11.53896,19.70021,13012435,4693338963,3109475544,2058605879065,1119584849182,912309143244,1.00574180931845e+15,490189350343260,328214795904476,298984885399842,365807365826.4,-1944113318.16406,169263113908.668,-637942637851.625,-336509737346.469,91296908859.7031,82950759216.1875,0.00316,1e-06,0,0,0,0,178496,41064,40930,41623,24720,11308,6911,548,186685,38858,37179,33283,24248,12432,10036,2879,317688,20510,6174,1093,134,1,0,0,,
1227,29,36.59729,45.91799,12.38432,20.91256,12648023,4560365599,3022322070,2001510461973,1088182338558,885604950418,978691052824525,476879522916700,318630972754272,289815056160546,357227051313.276,-1544775088.6521,163402698349.903,-575933684181.75,-279616042165.797,55908927845.6172,102225152054.938,0.003254,1e-06,0,0,0,0,184214,42216,42358,35612,21846,10756,7642,956,189750,40146,37556,31101,21886,12052,9892,3217,317510,21494,5483,1034,79,0,0,0,,
1228,29,35.87237,45.34212,12.80793,21.75567,12397491,4469053459,2964397345,1962120002137,1067292221083,869429491909,959894695503895,467969102197057,312799613097775,284784239363797,351113483205.076,-1315145401.28821,160604486991.227,-550368401520.125,-250508907874.391,16191750601.375,87480387041.3125,0.003329,2e-06,0,0,0,0,185634,43778,43097,33614,20510,10210,7544,1213,191015,41669,37988,29952,20528,11616,9513,3319,318783,20506,5272,957,82,0,0,0,,
1229,29,35.35037,44.92015,13.41797,22.54141,12217087,4404886058,2919951270,1934078717760,1051196462701,856035152748,946220291455514,460823794408391,307928295689281,280275980050104,345891518637.756,-1595634078.07617,158150671842.313,-537461435280.5,-281085633382.359,46477217160.9297,81082393584.1875,0.003377,2e-06,0,0,0,0,186236,45182,44327,32423,19264,9846,7271,1051,191572,43142,39103,28357,19926,11315,8932,3253,317187,22191,5347,799,76,0,0,0,,
1230,29,34.54088,44.15175,13.7516,23.03425,11937329,4306556622,2851569230,1890254387620,1026859162110,834583953254,924189775027572,449883766495004,300278176127332,272734888139930,336604493368.778,-1883896789.35193,153405854411.052,-615109724619.5,-297763411978.406,90510505740.3438,80197192592.0625,0.003439,2e-06,0,0,0,0,187319,47825,44030,31272,18171,9317,7001,665,193050,44655,39242,27410,19094,10986,8572,2591,316589,23043,5190,764,14,0,0,0,,
1231,29,33.73102,43.87001,14.4203,24.15617,11657442,4204716238,2784161155,1841778752696,1002447957777,813305797219,898320741942412,438327273708125,292593747265831,265196033162911,325182003417.653,-1769572761.63232,148361177549.356,-568836784671.625,-270469837177.594,88192398948.6172,86649591506.8438,0.003485,2e-06,0,0,0,0,191602,49371,42550,28178,17056,9265,6781,797,196078,44795,39332,25569,17781,11464,8118,2463,314651,24603,5522,817,7,0,0,0,,
1232,29,33.09898,43.19969,14.72181,25.05942,11439008,4124829262,2733150672,1808130509194,984010528128,797049364900,882833872566856,430646883569432,286724077835218,259337281760262,320744851219.859,-1545200945.75916,144010867518.579,-482681607543.625,-259864298373.344,51841082565.8203,78541320442.0625,0.003552,2e-06,0,0,0,0,193077,50446,42184,27715,16083,9057,6250,788,197244,45971,38941,25210,16839,11633,7716,2046,315708,23565,5409,892,26,0,0,0,,
1233,29,32.60622,42.58111,14.88286,25.20212,11268711,4061804774,2693513745,1774850730634,969576824068,785592886343,863372837001854,423060291421758,282577468144278,255633687325227,310773958934.984,-1299701940.66406,141773349707.095,-408608001089.5,-238040320997.578,31983919394.3125,81639752030.9375,0.003564,2e-06,0,0,0,0,193076,51170,43147,27553,16040,8583,5532,499,197521,48050,38928,24677,16566,11486,6880,1492,313211,25652,5783,914,40,0,0,0,,
1234,29,31.88665,42.07083,14.93754,25.51473,11020027,3973608634,2633421767,1733494140614,948124171152,768000616515,841463465435704,412958315591714,276288433710468,249890418183851,300687707726.009,-1436793654.59595,138699962087.438,-445345427252.875,-253257439596.109,48955047491.3828,74284422446.5312,0.003618,2e-06,0,0,0,0,197456,50930,41442,26420,15452,8197,4932,771,199995,48274,37913,23594,16933,11241,5936,1714,313550,25331,5562,1075,81,1,0,0,,
1235,29,31.22001,40.90848,15.07048,25.80781,10789634,3890669147,2576919856,1693515644979,927547054806,750051212092,819744971229863,402980293441944,269768514497768,243495269904322,290566628226.652,-1672840700.26855,134597903458.263,-478059603259.375,-280572736859.664,104172155534.359,65522291763.4062,0.003652,2e-06,0,0,0,0,195668,52806,43858,26769,15166,7383,3627,323,198697,51221,39603,23482,16518,10250,4721,1108,311324,27418,5657,1148,53,0,0,0,,
1236,29,30.67641,40.21068,14.59784,25.3901,10601766,3822536215,2533619876,1663866675225,912202836105,736990432034,805513982726317,396460946957747,265147243484193,239040611430638,285626190103.321,-1310415465.89954,131503603135.658,-372841622007.625,-226497210885.094,46841606051.25,60247936158.9062,0.003711,2e-06,0,0,0,0,196470,53572,44282,26552,14585,6925,2964,250,198911,52518,40477,23118,15896,9809,3929,942,309906,28605,5898,1145,44,2,0,0,,
1237,29,30.0635,39.42592,14.7759,25.51127,10389946,3745995800,2482262038,1630904080282,893507678382,721170357434,789750026380826,388355216969372,259389955200082,233579409328174,280321071128.955,-1448192307.55322,128133124584.482,-391033557345.875,-239819183841.906,70845701848.125,60025962554.9688,0.003784,2e-06,0,0,0,0,197916,54737,43959,25454,14011,6634,2621,268,200242,53618,40559,22228,15461,9366,3456,670,309991,28415,5898,1249,45,2,0,0,,
1238,29,29.77564,38.64845,14.66345,25.25596,10290461,3709992220,2458968061,1614612856148,885225863199,713835863825,781484299424656,384646162609185,256811449235967,230965822694683,277059342028.416,-1299276494.78882,126250533583.906,-402648247420.5,-238521640950.062,75065672437.4219,53752819865.4062,0.003809,2e-06,0,0,0,0,195010,55938,46377,25938,14303,6053,1905,76,199415,55604,42140,21513,15547,8474,2574,333,307412,30880,6182,1091,35,0,0,0,,
1239,29,29.12099,38.02479,14.58402,25.11937,10064214,3627480389,2405439409,1575900748655,865864585378,697899490761,761181821959391,375628307062038,251042796678076,225643400015767,268435111241.13,-1136482273.70642,122977420307.185,-331721398182.5,-207166146968.508,39664418467.0781,53562096416.1875,0.003864,2e-06,0,0,0,0,198407,55082,45296,25362,13488,6086,1804,75,202398,54550,41815,21584,14572,8015,2424,242,308137,30565,5828,1005,65,0,0,0,,
1240,29,28.98189,37.52091,14.80239,25.24923,10016141,3610139533,2394219549,1566673403743,861832312644,694288881313,755706960421339,373482086103446,249747371627872,224341547194125,265462942775.103,-1121458127.2312,121983913879.558,-335323595040.375,-201036917727.18,39454795710.5625,64297618578.3438,0.003862,2e-06,0,0,0,0,197588,54135,48084,25777,12880,5847,1264,25,202204,54664,43684,21688,13833,7425,2010,92,305800,32791,6018,953,36,2,0,0,,
